doc_id,frame,trigger,role,filler,entity_type,source,manifesto_id,party,year,phrase_text
0928_groenlinks-pvda_2023,Placing,stellen,Theme,het principe van 'de vervuiler betaalt',PER,manifestos,manifesto_0928_groenlinks-pvda_2023,groenlinks-pvda,2023,Grote vervuilers betalen mee. We laten grote vervuilers een eerlijke bijdrage leveren aan de kosten van de duurzaamheidstransitie. Dat doen wij door het principe van 'de vervuiler betaalt' centraal te stellen in al ons klimaatbeleid. Dat bedrijven die veel CO2 uitstoten meer gaan meebetalen aan de kosten van de duurzaamheidstransitie is wat ons betreft niet meer dan logisch. Bovendien stimuleert het ze om hun bedrijfsprocessen zo snel mogelijk te verduurzamen. Zo zorgen we dat onze bedrijven en sectoren vooroplopen in de transitie naar de economie van de toekomst.
0928_groenlinks-pvda_2023,Placing,stellen,Goal,in al ons klimaatbeleid.,PER,manifestos,manifesto_0928_groenlinks-pvda_2023,groenlinks-pvda,2023,Grote vervuilers betalen mee. We laten grote vervuilers een eerlijke bijdrage leveren aan de kosten van de duurzaamheidstransitie. Dat doen wij door het principe van 'de vervuiler betaalt' centraal te stellen in al ons klimaatbeleid. Dat bedrijven die veel CO2 uitstoten meer gaan meebetalen aan de kosten van de duurzaamheidstransitie is wat ons betreft niet meer dan logisch. Bovendien stimuleert het ze om hun bedrijfsprocessen zo snel mogelijk te verduurzamen. Zo zorgen we dat onze bedrijven en sectoren vooroplopen in de transitie naar de economie van de toekomst.
0928_groenlinks-pvda_2023,Intentionally_act,doen,Agent,wij,PER,manifestos,manifesto_0928_groenlinks-pvda_2023,groenlinks-pvda,2023,Grote vervuilers betalen mee. We laten grote vervuilers een eerlijke bijdrage leveren aan de kosten van de duurzaamheidstransitie. Dat doen wij door het principe van 'de vervuiler betaalt' centraal te stellen in al ons klimaatbeleid. Dat bedrijven die veel CO2 uitstoten meer gaan meebetalen aan de kosten van de duurzaamheidstransitie is wat ons betreft niet meer dan logisch. Bovendien stimuleert het ze om hun bedrijfsprocessen zo snel mogelijk te verduurzamen. Zo zorgen we dat onze bedrijven en sectoren vooroplopen in de transitie naar de economie van de toekomst.
0928_groenlinks-pvda_2023,Causation,zorgen,Cause,Grote vervuilers betalen mee. We laten grote vervuilers een eerlijke bijdrage leveren aan de kosten van de duurzaamheidstransitie. Dat doen wij door het principe van 'de vervuiler betaalt' centraal te stellen in al ons klimaatbeleid. Dat bedrijven die veel CO2 uitstoten meer gaan meebetalen aan de kosten van de duurzaamheidstransitie,PER,manifestos,manifesto_0928_groenlinks-pvda_2023,groenlinks-pvda,2023,Grote vervuilers betalen mee. We laten grote vervuilers een eerlijke bijdrage leveren aan de kosten van de duurzaamheidstransitie. Dat doen wij door het principe van 'de vervuiler betaalt' centraal te stellen in al ons klimaatbeleid. Dat bedrijven die veel CO2 uitstoten meer gaan meebetalen aan de kosten van de duurzaamheidstransitie is wat ons betreft niet meer dan logisch. Bovendien stimuleert het ze om hun bedrijfsprocessen zo snel mogelijk te verduurzamen. Zo zorgen we dat onze bedrijven en sectoren vooroplopen in de transitie naar de economie van de toekomst.
0932_pvda_2010,Causation,resultaat.,Cause,dat,PER,manifestos,manifesto_0932_pvda_2010,pvda,2010,"De crisis begon in de financiële markten, maar raakte uiteindelijk hele economieën op een manier die niet eerder vertoond was. Banken vielen om, geldstromen droogden op, overal ter wereld moesten overheden te hulp schieten om erger te voorkomen. De tweede klap was zo mogelijk nog harder. De werkloosheid liep op, evenals het aantal faillissementen en we werden allemaal armer. Gelukkig had de wereld geleerd van de grote crisis in de jaren '30 van de vorige eeuw. Dit keer reageerden overheden wel. Niet met bezuinigingen, maar juist door de begrotingsteugels te laten vieren. Internationale samenwerking kwam op gang. Protectionisme werd bestreden, hoewel niet altijd met succes. Ook in Nederland had dat resultaat. Door juist in tijden van crisis te blijven investeren is onze economie niet met 6% maar 'slechts' met 4% gekrompen. We hebben voor 150.000 mensen werkloosheid voorkomen. Mede daarom heeft Nederland momenteel de laagste (jeugd)werkloosheid van Europa."
0932_pvda_2010,Leadership,overheden,Leader,overheden,ORG.Government,manifestos,manifesto_0932_pvda_2010,pvda,2010,"De crisis begon in de financiële markten, maar raakte uiteindelijk hele economieën op een manier die niet eerder vertoond was. Banken vielen om, geldstromen droogden op, overal ter wereld moesten overheden te hulp schieten om erger te voorkomen. De tweede klap was zo mogelijk nog harder. De werkloosheid liep op, evenals het aantal faillissementen en we werden allemaal armer. Gelukkig had de wereld geleerd van de grote crisis in de jaren '30 van de vorige eeuw. Dit keer reageerden overheden wel. Niet met bezuinigingen, maar juist door de begrotingsteugels te laten vieren. Internationale samenwerking kwam op gang. Protectionisme werd bestreden, hoewel niet altijd met succes. Ook in Nederland had dat resultaat. Door juist in tijden van crisis te blijven investeren is onze economie niet met 6% maar 'slechts' met 4% gekrompen. We hebben voor 150.000 mensen werkloosheid voorkomen. Mede daarom heeft Nederland momenteel de laagste (jeugd)werkloosheid van Europa."
0932_pvda_2010,Leadership,overheden,Leader,overheden,PER,manifestos,manifesto_0932_pvda_2010,pvda,2010,"De crisis begon in de financiële markten, maar raakte uiteindelijk hele economieën op een manier die niet eerder vertoond was. Banken vielen om, geldstromen droogden op, overal ter wereld moesten overheden te hulp schieten om erger te voorkomen. De tweede klap was zo mogelijk nog harder. De werkloosheid liep op, evenals het aantal faillissementen en we werden allemaal armer. Gelukkig had de wereld geleerd van de grote crisis in de jaren '30 van de vorige eeuw. Dit keer reageerden overheden wel. Niet met bezuinigingen, maar juist door de begrotingsteugels te laten vieren. Internationale samenwerking kwam op gang. Protectionisme werd bestreden, hoewel niet altijd met succes. Ook in Nederland had dat resultaat. Door juist in tijden van crisis te blijven investeren is onze economie niet met 6% maar 'slechts' met 4% gekrompen. We hebben voor 150.000 mensen werkloosheid voorkomen. Mede daarom heeft Nederland momenteel de laagste (jeugd)werkloosheid van Europa."
0932_pvda_2010,Leadership,overheden,Leader,overheden,ORG.Government,manifestos,manifesto_0932_pvda_2010,pvda,2010,"De crisis begon in de financiële markten, maar raakte uiteindelijk hele economieën op een manier die niet eerder vertoond was. Banken vielen om, geldstromen droogden op, overal ter wereld moesten overheden te hulp schieten om erger te voorkomen. De tweede klap was zo mogelijk nog harder. De werkloosheid liep op, evenals het aantal faillissementen en we werden allemaal armer. Gelukkig had de wereld geleerd van de grote crisis in de jaren '30 van de vorige eeuw. Dit keer reageerden overheden wel. Niet met bezuinigingen, maar juist door de begrotingsteugels te laten vieren. Internationale samenwerking kwam op gang. Protectionisme werd bestreden, hoewel niet altijd met succes. Ook in Nederland had dat resultaat. Door juist in tijden van crisis te blijven investeren is onze economie niet met 6% maar 'slechts' met 4% gekrompen. We hebben voor 150.000 mensen werkloosheid voorkomen. Mede daarom heeft Nederland momenteel de laagste (jeugd)werkloosheid van Europa."
0932_pvda_2010,Leadership,overheden,Leader,overheden,PER,manifestos,manifesto_0932_pvda_2010,pvda,2010,"De crisis begon in de financiële markten, maar raakte uiteindelijk hele economieën op een manier die niet eerder vertoond was. Banken vielen om, geldstromen droogden op, overal ter wereld moesten overheden te hulp schieten om erger te voorkomen. De tweede klap was zo mogelijk nog harder. De werkloosheid liep op, evenals het aantal faillissementen en we werden allemaal armer. Gelukkig had de wereld geleerd van de grote crisis in de jaren '30 van de vorige eeuw. Dit keer reageerden overheden wel. Niet met bezuinigingen, maar juist door de begrotingsteugels te laten vieren. Internationale samenwerking kwam op gang. Protectionisme werd bestreden, hoewel niet altijd met succes. Ook in Nederland had dat resultaat. Door juist in tijden van crisis te blijven investeren is onze economie niet met 6% maar 'slechts' met 4% gekrompen. We hebben voor 150.000 mensen werkloosheid voorkomen. Mede daarom heeft Nederland momenteel de laagste (jeugd)werkloosheid van Europa."
0933_pvda_2010,Causation,maakt,Cause,de komende jaren moeten zetten. Uitstel,PER,manifestos,manifesto_0933_pvda_2010,pvda,2010,"Innovatie biedt de helpende hand om mensen langer aan het werk te houden. Daarvan bestaan, zeker in de zorg, vele voorbeelden. Maar innovatie is op verschillende gebieden hard nodig. Vooral bij de verduurzaming van onze economie. We putten de planeet uit en zijn te afhankelijk van een eindige voorraad grondstoffen. We produceren te veel afvalstoffen en belasten zo bodem, water en lucht. Het wil maar niet lukken om op wereldschaal het klimaatprobleem, de opwarming van de aarde, dichter bij een oplossing te brengen. Dit vraagt om grote aanpassingen in economie en samenleving. Een kwestie van solidariteit tussen onze en volgende generaties- maar ook tussen ons en mensen in ontwikkelingslanden. Aanpassingen die bepaald niet pijnloos zullen zijn: aanpassingen in consumptiepatronen, aanpassingen in prijzen, aanpassingen in waar we ons geld mee verdienen. Die aanpassingen zullen veel van ons vergen. De grote stap zullen we de komende jaren moeten zetten. Uitstel maakt de oplossing alleen maar duurder. Het perspectief is aanlokkelijk: de aarde in betere staat aan onze kinderen overdragen dan we haar zelf aangetroffen hebben."
0933_pvda_2010,Bringing,brengen.,Theme,de aarde in betere staat aan onze kinderen,PER,manifestos,manifesto_0933_pvda_2010,pvda,2010,"Innovatie biedt de helpende hand om mensen langer aan het werk te houden. Daarvan bestaan, zeker in de zorg, vele voorbeelden. Maar innovatie is op verschillende gebieden hard nodig. Vooral bij de verduurzaming van onze economie. We putten de planeet uit en zijn te afhankelijk van een eindige voorraad grondstoffen. We produceren te veel afvalstoffen en belasten zo bodem, water en lucht. Het wil maar niet lukken om op wereldschaal het klimaatprobleem, de opwarming van de aarde, dichter bij een oplossing te brengen. Dit vraagt om grote aanpassingen in economie en samenleving. Een kwestie van solidariteit tussen onze en volgende generaties- maar ook tussen ons en mensen in ontwikkelingslanden. Aanpassingen die bepaald niet pijnloos zullen zijn: aanpassingen in consumptiepatronen, aanpassingen in prijzen, aanpassingen in waar we ons geld mee verdienen. Die aanpassingen zullen veel van ons vergen. De grote stap zullen we de komende jaren moeten zetten. Uitstel maakt de oplossing alleen maar duurder. Het perspectief is aanlokkelijk: de aarde in betere staat aan onze kinderen overdragen dan we haar zelf aangetroffen hebben."
0933_pvda_2010,Bringing,brengen.,Goal,"het klimaatprobleem, de opwarming van de aarde, dichter bij een oplossing",PER,manifestos,manifesto_0933_pvda_2010,pvda,2010,"Innovatie biedt de helpende hand om mensen langer aan het werk te houden. Daarvan bestaan, zeker in de zorg, vele voorbeelden. Maar innovatie is op verschillende gebieden hard nodig. Vooral bij de verduurzaming van onze economie. We putten de planeet uit en zijn te afhankelijk van een eindige voorraad grondstoffen. We produceren te veel afvalstoffen en belasten zo bodem, water en lucht. Het wil maar niet lukken om op wereldschaal het klimaatprobleem, de opwarming van de aarde, dichter bij een oplossing te brengen. Dit vraagt om grote aanpassingen in economie en samenleving. Een kwestie van solidariteit tussen onze en volgende generaties- maar ook tussen ons en mensen in ontwikkelingslanden. Aanpassingen die bepaald niet pijnloos zullen zijn: aanpassingen in consumptiepatronen, aanpassingen in prijzen, aanpassingen in waar we ons geld mee verdienen. Die aanpassingen zullen veel van ons vergen. De grote stap zullen we de komende jaren moeten zetten. Uitstel maakt de oplossing alleen maar duurder. Het perspectief is aanlokkelijk: de aarde in betere staat aan onze kinderen overdragen dan we haar zelf aangetroffen hebben."
0934_pvda_2010,Leadership,overheid,Leader,overheid,ORG.Government,manifestos,manifesto_0934_pvda_2010,pvda,2010,"Zij omvat in ieder geval de volgende verreikende ambities, die stuk voor stuk vragen om fundamentele hervormingen: • Houdbare overheidsfinanciën • Excellent onderwijs • Langer werken • Betaalbare huizen • Bereikbaar Nederland • Duurzame energievoorziening • Dienstbare financiële markten • Grip op de wereldeconomie • Slagvaardige en herkenbare overheid"
0934_pvda_2010,Request,vragen,Message,die,PER,manifestos,manifesto_0934_pvda_2010,pvda,2010,"Zij omvat in ieder geval de volgende verreikende ambities, die stuk voor stuk vragen om fundamentele hervormingen: • Houdbare overheidsfinanciën • Excellent onderwijs • Langer werken • Betaalbare huizen • Bereikbaar Nederland • Duurzame energievoorziening • Dienstbare financiële markten • Grip op de wereldeconomie • Slagvaardige en herkenbare overheid"
0934_pvda_2010,Request,vragen,Message,"de volgende verreikende ambities,",PER,manifestos,manifesto_0934_pvda_2010,pvda,2010,"Zij omvat in ieder geval de volgende verreikende ambities, die stuk voor stuk vragen om fundamentele hervormingen: • Houdbare overheidsfinanciën • Excellent onderwijs • Langer werken • Betaalbare huizen • Bereikbaar Nederland • Duurzame energievoorziening • Dienstbare financiële markten • Grip op de wereldeconomie • Slagvaardige en herkenbare overheid"
0934_pvda_2010,Request,vragen,Message,om fundamentele hervormingen:,PER,manifestos,manifesto_0934_pvda_2010,pvda,2010,"Zij omvat in ieder geval de volgende verreikende ambities, die stuk voor stuk vragen om fundamentele hervormingen: • Houdbare overheidsfinanciën • Excellent onderwijs • Langer werken • Betaalbare huizen • Bereikbaar Nederland • Duurzame energievoorziening • Dienstbare financiële markten • Grip op de wereldeconomie • Slagvaardige en herkenbare overheid"
0935_pvda_2010,Placing,inpassing,Goal,in het landschap,FAC.Way.Street,manifestos,manifesto_0935_pvda_2010,pvda,2010,"Nederland raakt verstopt. Door de crisis zijn er minder files, maar als de groei weer aantrekt staan we weer muurvast en raken de treinen weer overvol. Dat leidt niet alleen tot veel ergernis maar ook tot hoge kosten. En het is ook nog eens slecht voor het milieu. Dat moet anders. Dus investeren wij in modern openbaar vervoer. We willen het autogebruik op een eerlijke manier belasten en de bereikbaarheid verbeteren. Het gebruik van de auto is de basis voor belasting en niet het bezit. In plaats van het bezit wordt het gebruik van de auto belast naar milieubelasting, plaats en tijd. Voor vrachtwagens wordt het systeem ingevoerd waarmee in Duitsland goede ervaringen zijn opgedaan. Met het aanleggen van nieuwe wegen betrachten wij grote terughoudendheid. Duurzame inpassing in het landschap is altijd voorwaarde."
