motie_id,party,year,text,bloc,source,economic,moral,scientific,security,health_environment,crisis_urgency,weaponization,voice_n_sentences,voice_n_passive,voice_n_active,voice_prop_passive,voice_prop_active,neg_n_sentences,neg_n_negated,neg_prop_negated,mod_n_sentences,mod_prop_obligation,mod_prop_possibility,mod_prop_hedging,mod_prop_negation_mod,mod_prop_any_modal
,PvdD,2012,"Duurzaam wonen. We willen de woningvoorraad ten minste energieneutraal maken. Beter nog is het als gebouwen en woningen meer energie opwekken dan ze gebruiken. Dat levert milieuwinst, banen en een lagere energierekening op. • Woningcorporaties worden verplicht om jaarlijks een deel van hun woningbestand te isoleren. • Gemeenten gaan actief aan de slag met het vergroenen van hun wijken; nationale regels vormen hierbij geen belemmering. • Er wordt in elke gemeente een coördinator aangesteld die bewoners met raad en daad ondersteunt wanneer zij hun wijk willen verduurzamen. • De bestaande overheidsgebouwen worden binnen vijf jaar energieneutraal gemaakt en voorzien van zonnepanelen. • Alle nieuw gebouwde woningen worden vanaf nu ten minste energieneutraal. • Energierenovaties worden aangemoedigd door toepassing van het lage BTW-tarief. • De Onroerendezaakbelasting (OZB) wordt gedifferentieerd naar energieverbruik.",Left,manifestos,3,1,3,1,3,2,1,12,5,7,0.4166666666666667,0.5833333333333334,16,1,0.0625,16,0.0,0.0,0.0,0.0,0.0
,PvdD,2012,Door het belastingstelsel te vergroenen kan de belasting op arbeid omlaag. Hierdoor is het voor bedrijven eenvoudiger om mensen in dienst te nemen en kan Nederland banen behouden en creëren. Kortere werkweken dragen bij aan een betere verdeling van het beschikbare werk en brengen tegelijkertijd de werkeloosheid en de milieudruk van onze samenleving omlaag.,Left,manifestos,3,1,1,1,2,1,1,3,0,3,0.0,1.0,3,0,0.0,3,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666
,PvdD,2017,"De huidige economie is er vooral op gericht om alles wat onze planeet te bieden heeft zo snel mogelijk te gelde te maken. Wij willen een economie die ten dienste staat van alles wat het leven de moeite waard maakt. Zoals de bestrijding van armoede, de bevordering van gelijkheid, veiligheid en de leefbaarheid van de aarde.",Left,manifestos,1,2,1,1,1,1,1,2,0,2,0.0,1.0,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,We lijken de eerste generatie te zijn die geconfronteerd wordt met nauwelijks beheersbare veranderingen die alles zullen vragen van ons vernuft en onze innovatieve krachten om de aarde leefbaar te houden.,Left,manifestos,1,1,1,1,1,4,1,1,1,0,1.0,0.0,1,1,1.0,1,0.0,0.0,1.0,0.0,1.0
,PvdD,2017,"We moeten geen belasting op arbeid heffen, maar op het gebruik van grondstoffen, met name op de niet-duurzame grondstoffen. Duurzame producten worden dan goedkoper. Voor vervuilende producten betalen we meer. Het wordt daardoor mogelijk om verloren werkgelegenheid die naar lagelonenlanden is verplaatst, terug te winnen: denk aan de textielsector en andere maak- en herstelindustrieën. Op alle terreinen komt er meer werk omdat arbeid veel goedkoper wordt.",Left,manifestos,4,1,1,1,1,1,1,5,1,4,0.2,0.8,5,1,0.2,5,0.2,0.0,0.0,0.0,0.2
,PvdD,2017,"We maken ons allemaal zorgen over het grote aantal conflicten in de wereld. Miljoenen mensen vluchten van huis en haard. De conflicten worden veelal verergerd door water- en voedseltekorten en klimaatverandering. We kunnen onze wereld veiliger en vreedzamer maken als we durven te kijken naar ons eigen aandeel in het ontstaan van die conflicten. Zoals onze verspilling van hulpbronnen; fossiele brandstoffen, zoet water, fosfaat. Maar ook onze agressieve exportstrategie ten koste van lokale economieën in arme landen, en onze wapenindustrie die conflicten verergert.",Left,manifestos,1,3,1,3,2,1,1,4,1,3,0.25,0.75,7,0,0.0,7,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
,PvdD,2017,"Activiteiten die het milieu, de volksgezondheid of het dierenwelzijn schaden, zoals de vee-industrie, kolencentrales en gaswinning, echter wel. Dat is niet logisch. De Partij voor de Dieren wil betere instrumenten om de koers van de economie te bepalen. Voor het bepalen en sturen van beleid gaat de overheid de reeds ontwikkelde Monitor Brede Welvaart gebruiken. Daarbij kunnen ook andere instrumenten ingezet worden die een beeld geven van het welbevinden van mens en dier, van een schone leefomgeving, biodiversiteit, innovatiekracht, gemeenschapszin, aanwezigheid van zorg, et cetera. Zo worden de positieve en negatieve effecten van overheidsmaatregelen en economische activiteiten op de samenleving duidelijk in kaart gebracht en kunnen we de juiste koers bepalen richting een duurzame en solidaire economie.",Left,manifestos,3,2,3,1,3,1,1,5,2,3,0.4,0.6,6,1,0.16666666666666666,6,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
,PvdD,2017,"Daarnaast komt er een groene staatsbalans: een verlies- en winstrekening die de effecten van beleid op mens, dier, natuur, klimaat en milieu laat zien.",Left,manifestos,1,1,1,1,3,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,"Veel producten kunnen beter regionaal dan ver weg worden geproduceerd. Denk aan voedsel en energie. Sinds lange tijd maakt Nederland nauwelijks meer zelf producten als kleding, schoenen en meubels. Ook laten we producten steeds minder vaak repareren of herstellen en zijn we geen koploper in het ontwikkelen en maken van duurzame producten zoals zonnepanelen.",Left,manifestos,1,1,1,1,2,1,1,4,1,3,0.25,0.75,4,2,0.5,4,0.0,0.25,0.0,0.0,0.25
,PvdD,2017,"Als we belastingen gaan heffen op grondstoffen en onduurzame producten, kan de belasting op arbeid fors omlaag. Hierdoor is het voor bedrijven eenvoudiger om mensen in dienst te nemen.",Left,manifestos,4,1,1,1,1,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.5,0.0,0.0,0.5
,PvdD,2017,"Als we belastingen gaan heffen op grondstoffen en onduurzame producten, kan de belasting op arbeid fors omlaag. Hierdoor is het voor bedrijven eenvoudiger om mensen in dienst te nemen, kan Nederland banen behouden en creëren en krijgen mensen meer bestedingsruimte. Het gaat lonen om het gebruik van grondstoffen te verminderen en om te recyclen. De belasting op arbeid wordt verlaagd en de belasting op grondstoffen wordt verhoogd. We kunnen jaarlijks miljarden euro's besparen als de milieuschadelijke (indirecte) subsidies worden afgeschaft. Zo moet er een einde komen aan de belastingkortingen voor producenten en (groot)verbruikers van fossiele energie.",Left,manifestos,4,1,1,1,1,1,1,6,2,4,0.3333333333333333,0.6666666666666666,6,0,0.0,6,0.16666666666666666,0.5,0.0,0.0,0.6666666666666666
,PvdD,2017,"De Partij voor de Dieren pleit voor het beprijzen van schaarse grondstoffen en producten die grote negatieve milieueffecten hebben, zoals hout, kolen en fosfaat.",Left,manifestos,1,1,1,1,2,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,"De energiebelasting wordt gedifferentieerd: kolenstroom wordt duurder dan gas, groene stroom wordt minder belast. Zelf opgewekte groene stroom blijft onbelast.",Left,manifestos,2,1,1,1,1,1,1,3,2,1,0.6666666666666666,0.3333333333333333,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,Kortere werkweken dragen bij aan een betere verdeling van het beschikbare werk en moeten voor iedereen mogelijk gemaakt worden. Ze brengen tegelijkertijd de werkloosheid en de milieudruk van onze samenleving omlaag.,Left,manifestos,1,1,1,1,2,1,1,2,1,1,0.5,0.5,2,0,0.0,2,0.5,0.0,0.0,0.0,0.5
,PvdD,2017,"De 1300 miljard euro investeringsruimte van de pensioenfondsen biedt een geweldige kans om bedrijven die maatschappelijk verantwoord ondernemen te stimuleren en te belonen. Het beleid van pensioenfondsen om te investeren in onduurzame sectoren als de vee-industrie, fossiele brandstoffen en in de wapenindustrie, wordt aangepakt. Pensioenfondsen mogen geen nieuwe investeringen doen in deze sectoren zonder een bindend ledenreferendum.",Left,manifestos,3,2,1,1,2,1,2,3,1,2,0.3333333333333333,0.6666666666666666,3,1,0.3333333333333333,3,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
,PvdD,2017,"De uitstoot van broeikasgassen en ammoniak door onze enorme veestapel gaat ten koste van de natuur en draagt bij aan de opwarming van de aarde. Mes en vork zijn de belangrijkste wapens in de strijd tegen klimaatverandering, armoede, honger, dierenleed en biodiversiteitsverlies.",Left,manifestos,1,3,1,1,4,3,1,1,0,1,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,"Er wordt in de wereld meer dan genoeg voedsel verbouwd om de groeiende wereldbevolking te kunnen voeden. Maar de productie is niet duurzaam en veel voedsel wordt verspild. De grootste voedselverspilling zit in het voeren van dieren met voedsel dat ook geschikt is voor mensen. We zullen minder dierlijke en meer plantaardige producten moeten eten, in het belang van dieren, natuur en milieu, maar óók voor onze eigen gezondheid.",Left,manifestos,1,2,1,1,3,1,1,4,2,2,0.5,0.5,4,1,0.25,4,0.25,0.25,0.0,0.0,0.5
,PvdD,2017,De Nederlandse voedselvoorziening is ernstig uit balans. Zij legt op dit moment een groot en onverantwoord beslag op de hulpbronnen en landbouwgronden wereldwijd. Dat komt onder andere door de massale import van veevoer en het gebruik van kunstmest en landbouwgif in de landbouw.,Left,manifestos,1,2,1,1,2,1,1,2,0,2,0.0,1.0,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,"We zullen minder dierlijke en meer plantaardige producten moeten eten, in het belang van dieren, natuur en milieu, maar óók voor onze eigen gezondheid.",Left,manifestos,1,2,1,1,3,1,1,1,0,1,0.0,1.0,1,0,0.0,1,1.0,0.0,0.0,0.0,1.0
,PvdD,2017,"In de prijs van voeding moeten alle kosten verwerkt zijn, ook de kosten om dieren, natuur en het milieu te beschermen en om de voedselveiligheid te garanderen. De kiloknaller verdwijnt uit de schappen. Voor alle producten wordt een eerlijke prijs betaald.",Left,manifestos,3,3,1,1,2,1,1,3,2,1,0.6666666666666666,0.3333333333333333,3,0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
,PvdD,2017,"Voedingsmiddelen krijgen een duidelijk etiket met informatie over herkomst, dierenwelzijn, sociale omstandigheden, gezondheidsaspecten en de ecologische voetafdruk.",Left,manifestos,1,1,1,1,3,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,"Er komen strenge duurzaamheidscriteria voor de import van grondstoffen, zoals palmolie, soja en biomassa.",Left,manifestos,1,1,1,1,2,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,De tuinbouw werkt fossielvrij door het gebruik van zonne-energie en aardwarmte in gesloten kassystemen.,Left,manifestos,1,1,1,1,2,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,We stoppen met het importeren van soja en maïs voor veevoer uit landen buiten de EU. In plaats daarvan wordt duurzaam veevoer via regionale teelt geproduceerd.,Left,manifestos,1,1,1,1,2,1,1,2,1,1,0.5,0.5,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,"De Partij voor de Dieren wil een landbouwbeleid dat ontwikkelingslanden geen schade berokkent. Wij maken ons sterk voor een regionalisering van de landbouw. De wijze waarop de westerse mens consumeert en produceert, heeft directe invloed op het leven van mensen en dieren in andere landen. In hun jacht naar goedkoop voedsel en biobrandstoffen maken westerse landen zich steeds vaker schuldig aan landroof in",Left,manifestos,1,3,1,1,2,1,1,4,0,4,0.0,1.0,4,1,0.25,4,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,"We zetten in op de regionale productie van veevoer, zodat de massale importen van soja en maïs voor veevoer gestopt kunnen worden. Zo zetten we een rem op de kap van het regenwoud.",Left,manifestos,1,1,1,1,3,1,1,2,1,1,0.5,0.5,2,0,0.0,2,0.0,0.5,0.0,0.0,0.5
,PvdD,2017,De grootschalige import van soja als voedsel voor de honderden miljoenen dieren in de Nederlandse vee-industrie gaat ten koste van tropisch regenwoud en oerbossen.,Left,manifestos,1,1,1,1,3,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,"Groene steden en dorpen leveren ons veel op: we besparen energie, hebben minder wateroverlast en hoeven in de zomer niet te vluchten voor de hitte van opgewarmd beton.",Left,manifestos,1,1,1,1,3,1,1,2,0,2,0.0,1.0,2,1,0.5,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,"De natuur met haar verscheidenheid aan planten, dieren en ecosystemen is het waardevolste dat er is; biodiversiteit levert zuurstof, schoon water, een stabiel klimaat en vruchtbare grond en vormt zo de basis van het leven.",Left,manifestos,1,1,1,1,3,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,"Als op dit moment elke wereldburger zou consumeren zoals de gemiddelde Nederlander doet, zouden er bijna drie wereldbollen nodig zijn om daarin te voorzien. De Partij voor de Dieren staat voor een krachtig klimaat-, energie- en milieubeleid. Daar is een wereld mee te winnen. De kosten door de wereldwijde klimaatverandering kunnen worden gehalveerd als we vlees, vis en zuivel vaker laten staan en plantaardiger gaan eten. De productie van vlees in de wereld veroorzaakt 40% meer broeikasgassenuitstoot dan ál het verkeer en vervoer bij elkaar opgeteld. De Klimaatzaak, waarin de rechter de Nederlandse Staat op de vingers heeft getikt omdat deze te weinig doet tegen klimaatverandering, maakt pijnlijk duidelijk dat we snel moeten overstappen op Plan B.",Left,manifestos,2,3,3,1,3,4,1,7,2,5,0.2857142857142857,0.7142857142857143,7,0,0.0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855
,PvdD,2017,"Ecologische voetafdruk verkleinen. De huidige milieuproblemen vragen om een allesomvattende aanpak: technologische oplossingen én een verandering van ons consumptiepatroon. Met een Deltaplan Duurzame consumptie stimuleert en ondersteunt de overheid de omschakeling naar duurzame consumptie op alle fronten. Het verminderen van de vlees- en zuivelconsumptie levert verreweg de meeste klimaat- en milieuwinst op en heeft daarom topprioriteit. We gaan de werkelijke kosten van producten en diensten in de prijs doorberekenen, zodat ze niet meer afgewenteld worden op de gehele samenleving. De overheid geeft onafhankelijke en duidelijke informatie over de impact van producten en diensten op klimaat en milieu. Alle beleid, op welk gebied dan ook, wordt langs de duurzaamheidsmeetlat gelegd. De overheid geeft het goede voorbeeld. De norm voor inkoop van alle producten en aanbestedingen wordt: 100% duurzaam en fair trade. Dit geldt ook voor de inkoop van voedsel, energie en bedrijfskleding. Voor het midden- en kleinbedrijf wordt het gemakkelijker gemaakt om opdrachten van de overheid te krijgen.",Left,manifestos,3,3,3,1,3,3,1,11,3,8,0.2727272727272727,0.7272727272727273,11,1,0.09090909090909091,11,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,"Broeikasgassen reduceren. Alle mooie beloften ten spijt is de uitstoot van CO2 in Nederland toegenomen in plaats van gedaald. De Partij voor de Dieren wil dat Nederland het halen van de klimaatdoelen tot prioriteit maakt en daadwerkelijk actie onderneemt. Op naar een werkelijk CO2-arme economie! De regering staakt haar verzet tegen de uitspraak van de rechter in de Klimaatzaak. In plaats daarvan steekt zij haar energie in het nakomen van de verplichtingen én het realiseren van de ambities die nodig zijn om de opwarming van de aarde werkelijk te beperken tot maximaal 1,5 graad Celsius. Een klimaatwet die het reduceren van broeikasgassen verplicht, treedt zo snel mogelijk in werking. Daarin is vastgelegd dat in 2020 de uitstoot van broeikasgassen 40% minder is dan in 1990, en in 2030 65% minder. In 2040 is Nederland CO2-neutraal en wordt er geen fossiele brandstof meer gebruikt. Nederland wordt weer voortrekker in het maken van mondiale, bindende afspraken om de uitstoot van broeikasgassen te reduceren. Nederland pleit binnen Europa voor afschaffing van het mislukte handelssysteem in CO2-uitstoot (Emissions Trading System (ETS)). Daarvoor in de plaats komen bindende reductieverplichtingen. Opslag van CO2 en afkoop van de reductiedoelstellingen in andere landen zijn geen duurzame oplossingen en worden niet meegeteld in het behalen van de Europese reductiedoelstellingen.",Left,manifestos,1,3,3,1,2,4,1,12,4,8,0.3333333333333333,0.6666666666666666,13,2,0.15384615384615385,13,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,"Energie besparen en verduurzamen. We gaan duurzame energie opwekken, dicht bij huis; dat is noodzakelijk voor het milieu en de natuur en het maakt ons minder afhankelijk van olie- en gasproducerende landen. Samen met je buren groene energie opwekken, wordt makkelijker. Bijvoorbeeld door zonnepanelen op de daken. Wat je opwekt, hoef je niet te gebruiken maar kun je delen met anderen, belastingvrij. Besparing op energieverbruik is de eerste, beste en goedkoopste stap naar een duurzaam en houdbaar energiebeleid. Door de energie die we wel gebruiken lokaal en kleinschalig op te wekken, creëren we groene banen. In 2030 bespaart Nederland 50% energie ten opzichte van 2014. Het percentage duurzame energie wordt opgehoogd naar 25% in 2020, en 60% in 2030. In 2040 zijn",Left,manifestos,3,1,3,3,3,3,1,9,1,8,0.1111111111111111,0.8888888888888888,12,1,0.08333333333333333,12,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333
,PvdD,2017,"In 2030 bespaart Nederland 50% energie ten opzichte van 2014. Het percentage duurzame energie wordt opgehoogd naar 25% in 2020, en 60% in 2030. In 2040 zijn we zover dat alle energie duurzaam wordt opgewekt.",Left,manifestos,1,1,2,1,1,2,1,2,1,1,0.5,0.5,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,De energiemarkt wordt drastisch hervormd; er wordt paal en perk gesteld aan de nadelige effecten van de te ver doorgevoerde liberalisering. Energiebedrijven worden verplicht om een jaarlijks oplopend percentage aan duurzaam opgewekte stroom te leveren. We stellen een maximum aan de uitstoot van broeikasgassen door nieuwe én bestaande energiecentrales. Dat maximum wordt periodiek omlaag bijgesteld.,Left,manifestos,1,1,2,1,2,1,1,5,4,1,0.8,0.2,5,0,0.0,5,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,"De milieukosten van de productie van elektriciteit berekenen we zoveel mogelijk door in de prijs, zodat vuile energie duurder wordt en schone energie relatief goedkoop. Duurzame energie krijgt voorrang op het energienetwerk, met 'slimme energienetten' (smart grids), die gevoed worden door groene, kleinschalig en decentraal opgewekte energie.",Left,manifestos,3,1,1,1,2,1,1,2,1,1,0.5,0.5,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,PvdD,2017,Zeer vervuilende fossiele brandstoffen zoals teerzandolie en schaliegas komen Europa niet meer in; Nederland gaat zich daar sterk voor maken. Bedrijven zoals Shell en BP gaan bovendien verplicht rapporteren over de klimaat- en milieu-impact van hun brandstoffen.,Left,manifestos,1,2,1,1,2,1,1,3,0,3,0.0,1.0,3,1,0.3333333333333333,3,0.0,0.0,0.0,0.0,0.0
